id,sort,title,calc_sort,category,subcategory,description,include,file_name,materials,qty_in_stock,qty_sold,price,shipping,currency,Adjustments,sold_where,url_where,sales_url,paypal_button_code,create_date,hours,Cost,sale_date,product_dimensions,shipping_dimensions,shipping_weight,postage_cost,exchange rate
171,1710,Rhinoceros,,Art Cards,Originals,,,rhino WEB.jpg,Ink and watercolor on 140lb watercolor paper,0,1,$12.50,$3.00,US,,eBay,,https://www.ebay.com/itm/143297789201?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1555.l2648,YTZV3AQ4PT9VL,Jul.-2018,3,,23-Jun.-2019,,,,,
170,1700,Lion,,Art Cards,Originals,,,lion WEB.jpg,Ink and watercolor on 140lb watercolor paper,0,1,$15.00,$0.75,,,eBay,,https://www.ebay.ca/itm/142890896486?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1558.l2649,,Jul.-2018,3,,8-Aug.-2018,,,,,
169,1690,Masque,,Art Cards,Originals,"The detail in the leaves and on the masks are done in silver and sparkle! ",,Masque WEB.jpg,"Ink, gel pen, and watercolor on 140lb watercolor paper",1,,$13.50,$3.00,US,,,Paypal,https://www.ebay.com/itm/143404425646?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1555.l2649,C7N82GVJSHLWY,Jul.-2018,3,,,,,,,
168,1680,Flower Girl,,Art Cards,Originals,,n,Flower Girl - photo WEB.jpg,collage on 100 lb cardstock,1,,$20.00,$3.00,,,,Paypal,,MKX5ZYK3J2NTS,Apr.-2018,4,,,,,,,
167,1670,Young Dancer,,Art Cards,Originals,,,young dancer WEB.jpg,watercolor on 140lb watercolor paper,0,1,$15.00,$3.00,,,eBay,,https://www.ebay.ca/itm/142743501949?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1558.l2649,,Apr.-2018,3,,9-Apr.-2018,,,,,
166,1660,Easter Monday,,Art Cards,Originals,,,easter monday WEB.jpg,watercolor on 140lb watercolor paper,1,,$14.50,$3.00,US,,,Paypal,https://www.ebay.com/itm/143568210750?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1555.l2648,A99EESZE3C3JA,Mar.-2018,3,,,,,,,
165,1650,Snowbound,,Art Cards,Originals,,,Snowbound WEB.jpg,watercolor on 140lb watercolor paper,1,,$13.50,$3.00,US,,,Paypal,https://www.ebay.com/itm/143017739794,SA8F8TS8F87RY,Mar.-2018,2,,,,,,,
164,1640,Fox In The Henhouse,,Art Cards,Originals,,,Fox In The Henhouse WEB.jpg,watercolor on 140lb watercolor paper,1,,$13.50,$3.00,US,,,Paypal,,NLZBZG47ZDVR8,Feb.-2018,3,,,,,,,
163,2662,Wrestling Foxes,,Art Cards,Originals,,,Wrestling Foxes WEB.jpg,mixed media on 140lb watercolor paper,1,,$15.50,$3.00,US,,,Bonanza,https://www.bonanza.com/listings/ACEO-Original-Painting-Wrestling-Foxes-animals-wildlife-dog-canine-pups/854514326,4QP2QQY6HV9LJ,Feb.-2018,3,,,,,,,
162,1620,Tumbling Figs,,Art Cards,Originals,,,Figs WEB.jpg,colored pencil on 100lb bristol vellum,1,,$15.00,$3.00,,,,Paypal,,U8AX8GZGZT4Q2,Feb.-2018,3,,,,,,,
161,1610,Watch Cat,,Art Cards,Originals,,,watch cat WEB.jpg,watercolor on 140lb watercolor paper,1,,$15.00,$3.00,,,,Paypal,,A5AH2TQG69RJE,Feb.-2018,2.5,,,,,,,
160,1600,Canadian Summer Cottage,,Art Cards,Originals,,,Canadian Summer Cottage WEB.jpg,ink and watercolor on 140lb watercolor paper,1,,$9.95,$3.00,US,Paypal,,,https://www.ebay.com/itm/143450816022?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1555.l2648,32F8VYQK3RUJL,Jan.-2018,3,,,,,,,
159,1590,Red Panda,,Art Cards,Originals,,,Red Panda WEB.jpg,watercolor on 140lb watercolor paper,0,1,$15.00,$3.00,,,eBay,,https://www.ebay.ca/itm/142733504130?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1558.l2649,,Jan.-2018,3,,1-Apr.-2018,,,,,
158,1580,Lion Cubs,,Art Cards,Originals," ",,Lion Cubs WEB.jpg,watercolor on 140lb watercolor paper,0,1,$15.00,$0.75,,,eBay,,https://www.ebay.ca/itm/142890937962?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1558.l2649,,Jan.-2018,2,,8-Aug.-2018,,,,,
157,1570,Cockatiels,,Art Cards,Originals," ",,cocktiels WEB.jpg,watercolor on 140lb watercolor paper,1,,$12.50,$3.00,US,,,Paypal,https://www.ebay.com/itm/143246462462?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1555.l2648,WSMZ2TAV4DCTE,Jan.-2018,3,,,,,,,
156,1560,Andalusian,,Art Cards,Originals,,,Andalusian WEB.jpg,"Ink and gel pen on toned paper, mounted  on heavy black paper.",0,1,$12.50,$3.00,US,,eBay,,https://www.ebay.com/itm/143284592926?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1555.l2648,2TXJEZKGEYMTE,Jan.-2018,2,,13-Jun.-2019,,,,,
155,1550,Three Little Kittens,,Art Cards,Originals,,,Three Little Kittens WEB.jpg,Ink and watercolor on 140lb watercolor paper,1,,$12.50,$3.00,US,,,Paypal,https://www.ebay.com/itm/143308786846?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1555.l2649,SQRGP3DZBDGTL,Jan.-2018,3,,,,,,,
154,1540,Campfire Snowman,,Art Cards,Originals,,,campfire snowman WEB.jpg,watercolor on 140lb watercolor paper,0,1,$18.00,$2.00,,,eBay,,http://www.ebay.ca/itm/142642503657?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1558.l2649,,Dec.-2017,3,,8-Jan.-2018,,,,,
153,1530,Vase Of Sunflowers,,Art Cards,Originals,,,Vase of Sunflowers WEB.jpg,watercolor on 140lb watercolor paper,1,,$14.50,$3.00,US,,,Paypal,https://www.ebay.com/itm/143574332048?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1555.l2648,GHJYME8ZD9S5Y,Dec.-2017,2,,,,,,,
152,1520,Colorful Pig,,Art Cards,Originals,,,Fun with Piggy WEB.jpg,watercolor on 140lb watercolor paper,1,,$15.00,$3.00,,,,Paypal,,B9YB2JK5XJ3HY,Dec.-2017,2,,,,,,,
151,1510,Twisty Cat,,Art Cards,Originals,,,twisty cat WEB.jpg,watercolor on 140lb watercolor paper,0,1,$20.00,$3.00,,,eBay,,http://www.ebay.ca/itm/142633671817?ssPageName=STRK:MESOX:IT&_trksid=p3984.m1561.l2648,,Dec.-2017,2,,22-Dec.-2017,,,,,
150,1500,Peanuts Please,,Art Cards,Originals,,,Peanuts Please WEB.jpg,watercolor on 140lb watercolor paper,1,,$12.50,$3.00,US,,,Paypal,https://www.ebay.com/itm/143322847956?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1555.l2648," PWW7Y3AWC8M22",Dec.-2017,2,,,,,,,
149,1490,Painted Lady,,Art Cards,Originals,,,Painted Lady WEB.jpg,watercolor on 140lb watercolor paper,0,1,$15.00,$2.00,,,eBay,,https://www.ebay.ca/itm/142627726627?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1555.l2648,,Nov.-2017,3,,17-Dec.-2017,,,,,
148,1480,Reclining Kitty,,Art Cards,Originals,,,reclining kitty WEB.jpg,watercolor on 140lb watercolor paper,0,1,$20.00,$3.00,,,eBay,,https://www.ebay.ca/itm/142621318360?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1555.l2648,,Nov.-2017,3,,17-Dec.-2017,,,,,
147,1470,Snowman Crossing,,Art Cards,Originals,,n,snowman crossing WEB.jpg,watercolor on 140lb watercolor paper,1,,$13.50,$3.00,US,,,eBay,https://www.ebay.com/itm/143450811539?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1555.l2648,,Nov.-2017,3,,,,,,,
146,1460,Nutcracker,,Art Cards,Originals,,n,nutcracker WEB.jpg,watercolor on 140lb watercolor paper,1,,$13.50,$3.00,US,,,eBay,https://www.ebay.com/itm/143450806277?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1555.l2648,,Nov.-2017,3,,,,,,,
145,1450,Migratory Habits Of Penguins,,Art Cards,Originals,,,Penguin Vacation WEB.jpg,watercolor on 140lb watercolor paper,0,1,$15.00,$3.00,,,eBay,,https://www.ebay.ca/itm/ACEO-TW-DEC-Original-watercolor-Penguin-Vacation-2-5X3-5-cartoon/142609829517?hash=item2134354e8d:g:OZcAAOSwNWxaIZ6I,,Nov.-2017,3,,8-Dec.-2017,,,,,
144,1440,Monkey Business,,Art Cards,Originals,,,monkey business WEB.jpg,watercolor on 140lb watercolor paper,1,,,,,,,Etsy,https://www.etsy.com/ca/listing/577905613/aceo-atc-original-monkey-business?ref=shop_home_active_1,,Nov.-2017,3,,,,,,,
143,1430,Penguin Jugglng,,Art Cards,Originals,,n,Penguin Juggling WEB.jpg,watercolor on 140lb watercolor paper,1,,$9.95,$3.00,US,,,eBay,https://www.ebay.com/itm/143450816022?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1555.l2648,,Nov.-2017,3,,,,,,,
142,1420,Candy Canes,,Art Cards,Originals,,,Candy Canes WEB.jpg,watercolor on 140lb watercolor paper,1,,$16.00,$3.50,,,eBay,,https://www.ebay.ca/itm/143016191512,,Nov.-2017,2,,30-Nov.-2018,,,,,
141,1410,Santas List,,Art Cards,Originals,,,Santas List WEB.jpg,watercolor on 140lb watercolor paper,0,1,$21.50,$0.00,US,,eBay,,https://www.ebay.ca/itm/142589559715?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1555.l2649,,Nov.-2017,2,,30-Nov.-2017,,,,,
140,1400,Goat Whisperer,,Art Cards,Originals,,,Goat Whisperer WEB.jpg,watercolor on 140lb watercolor paper,1,,,,,,,Etsy,https://www.etsy.com/ca/listing/573950419/aceo-atc-original-goat-whisperer-ink-and?ref=shop_home_active_1,,Nov.-2017,2,,,,,,,
139,1390,Oriental Lady Waiting,,Art Cards,Originals,,,oriental costume WEB.jpg,watercolor on 140lb watercolor paper,1,,,,,,,Etsy,https://www.etsy.com/ca/listing/560145798/aceo-atc-original-oriental-lady-waiting?ref=shop_home_active_2,,Nov.-2017,2,,,,,,,
138,1380,Red Rose,,Art Cards,Originals,,n,red rose WEB.jpg,watercolor on 140lb watercolor paper,1,,,,,,,eBay,https://www.ebay.ca/itm/142583148200?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1555.l2649,,Nov.-2017,2,,,,,,,
137,1370,Beach Baby,,Art Cards,Prints,,n,beach baby 2 WEB.jpg,watercolor on 140lb watercolor paper,0,0,,,,,,,,,,,0.60,,,,,,
136,1360,Rude Jack O Lantern,,Art Cards,Originals,,n,Rude Jack O Lantern WEB.jpg,watercolor on 140lb watercolor paper,1,,$13.50,$3.00,US,,,eBay,https://www.ebay.com/itm/143404398745?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1555.l2649,N8X6BVLSMGYFN,Oct.-2017,2,,,,,,,
135,1350,Cone Flowers,,Art Cards,Originals,,,Cone Flowers WEB.jpg,watercolor on 140lb watercolor paper,0,1,$20.00,$3.00,,,eBay,,http://www.ebay.ca/itm/142557191484?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1555.l2649,,Oct.-2017,1.5,,2-Nov.-2017,,,,,
134,1340,The Unraveling,,Art Cards,Originals,,n,The Unraveling WEB.jpg,watercolor on 140lb watercolor paper,1,,$13.50,$3.00,US,,,eBay,https://www.ebay.com/itm/143404393233?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1555.l2649,YECKA7W49PCMW,Oct.-2017,2,,,,,,,
133,1330,Retirement Cottage,,Art Cards,Originals,,,Retirement Cottage WEB.jpg,watercolor on 140lb watercolor paper,1,,,,,,,Etsy,https://www.etsy.com/ca/listing/568273201/aceo-atc-original-retirement-cottage?ref=shop_home_feat_1,,Oct.-2017,2,,,,,,,
132,1320,Twilight On The Docks,,Art Cards,Originals,,,Twighlight on the Docks WEB.jpg,watercolor on 140lb watercolor paper,1,,,,,,,Etsy,https://www.etsy.com/ca/listing/573428769/aceo-atc-original-twilight-on-the-docks?ref=shop_home_active_1,,Oct.-2017,3,,,,,,,
131,1310,Grapes And Pears,,Art Cards,Originals,,,grapes and pears WEB.jpg,watercolor on 140lb watercolor paper,0,1,$15.00,$3.00,,,eBay,,http://www.ebay.ca/itm/142540776172?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1555.l2648,,Oct.-2017,3,,22-Oct.-2017,,,,,
129,1290,Taking The Plunge,,Art Cards,Prints,,n,Taking The Plunge - Web.jpg,pastel on 5X7 inch paper,8,0,,,,,,,,,,3,,,,,,,
128,1280,Vintage Motorcycle Rider,,Art Cards,Originals,,,Vintage Motorcycle Rider WEB.jpg,watercolor on 140lb watercolor paper,0,1,$15.00,$3.00,,,eBay,,,,Oct.-2017,2,,29-Oct.-2017,,,,,
127,1270,Heres Looking At You,,Art Cards,Originals,,,Heres Looking At You WEB.jpg,watercolor on 140lb watercolor paper,0,1,$20.00,$3.00,,,eBay,,http://www.ebay.ca/itm/142529354337?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1555.l2649,,Oct.-2017,2,,13-Oct.-2017,,,,,
126,1260,Love Dragon,,Art Cards,Originals,,,Love Dragon WEB.jpg,watercolor on 140lb watercolor paper,0,1,$15.00,$2.00,,,eBay,,,,Sep.-2017,2,,8-Oct.-2017,,,,,
125,1250,Hauling In The Net,,Art Cards,Originals,,,Hauling In The Net WEB.jpg,watercolor on 140lb watercolor paper,1,,,,,,,Etsy,https://www.etsy.com/ca/listing/559625722/aceo-atc-original-hauling-in-the-net?ref=shop_home_active_2,,Sep.-2017,2,,,,,,,
124,1240,Grazing Zebra,,Art Cards,Originals,,,grazing zebra WEB.jpg,watercolor on 140lb watercolor paper,0,1,$15.00,$0.75,,,ebay,,https://www.ebay.ca/itm/142890965631?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1558.l2649,,Sep.-2017,2,,8-Aug.-2018,,,,,
123,1230,Gator On The Loose,,Art Cards,Originals,,,gatoronthe loose WEB.jpg,watercolor on 140lb watercolor paper,0,1,$20.00,$3.00,,,eBay,,,,Aug.-2017,2,,16-Oct.-2017,,,,,
122,1220,Surfer Dude,,Art Cards,Originals,,,Surfin dude WEB.jpg,watercolor on 140lb watercolor paper,1,,$15.00,$3.00,,,,Paypal,,28CTXFCUCQQMA,Aug.-2017,2,,,,,,,
121,1210,Mission Carmel,,Art Cards,Originals,,n,Mission Carmel WEB.jpg,watercolor on 140lb watercolor paper,1,,,,,,,,,,Aug.-2017,2,,,,,,,
120,1200,Recursive Art,,Art Cards,Originals,,,Recursive Art WEB.jpg,watercolor on 300lb watercolor paper,1,,$15.00,$3.00,,,,Paypal,,FQSQ5GU6PYY9Q,Aug.-2017,2,,,,,,,
119,1190,Bowl Of Cherries,,Art Cards,Originals,,,bowl of cherries WEB.jpg,Acrylic on 300lb watercolor paper,1,,$15.00,$3.00,,,,Paypal,,PMLCUVRHC39KA,Aug.-2017,2,,,,,,,
118,1180,Time For Dessert,,Art Cards,Originals,,,Time for dessert WEB.jpg,watercolor on 140lb watercolor paper,0,1,$20.00,$3.00,,,eBay,,,,Aug.-2017,2,,10-Oct.-2017,,,,,
117,1170,Beached,,Art Cards,Originals,,,Beached WEB.jpg,watercolor on 140lb watercolor paper,1,,$15.00,$3.00,,,,Paypal,,Z3GGPTBUFMGUE,Aug.-2017,2,,,,,,,
116,1160,Tiger Lily,,Art Cards,Originals,,,tiger lily - WEB.jpg,watercolor on 140lb watercolor paper,0,1,$20.00,$2.00,,,eBay,,,,Jul.-2017,2,,28-Sep.-2017,,,,,
115,1150,Blue Heron,,Art Cards,Originals,,n,blue heron - WEB.jpg,watercolor on 140lb watercolor paper,1,,,,,,,,,,Jul.-2017,2,,,,,,,
114,1140,Looney Tunes in C Flat,,Art Cards,Originals,,n,looney tunes in c flat WEB.jpg,Acrylic on 140lb watercolor paper,1,,,,,,,,,,Dec.-2016,2,,,,,,,
113,1130,Snowshoe Trail,,Art Cards,Originals,,,Snowshoe Trail - WEB.jpg,watercolor on 300lb watercolor paper,1,,,,,,,,,,Jun.-2017,2,,,,,,,
112,1120,Mr Bojangles,,Art Cards,Originals,,n,Mr Bojangles WEB.jpg,Multimedia,1,,,,,,,,,,Jun.-2017,2,,,,,,,
111,1110,Ste Eulalie,,Art Cards,Originals,,,ste eulalieWEB.jpg,watercolor on 140lb watercolor paper,1,,$12.50,$3.00,US,,,Paypal,https://www.ebay.com/itm/143136870313?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1555.l2648,R7C6KARSDHC84,May-2017,2,,,,,,,
110,1100,Sad Puppy,,Art Cards,Originals,,,sad puppy - WEB.jpg,watercolor on 300lb watercolor paper,0,1,$20.00,$2.00,,,eBay,,,,May-2017,2,,19-Sep.-2017,,,,,
109,1090,Teapot Set,,Art Cards,Originals,,n,teapots 2 WEB.jpg,Multimedia,1,,,,,,,,,,Apr.-2017,2,,,,,,,
108,1080,Old Tractor,,Art Cards,Originals,,n,Old Tractor - WEB.jpg,Acrylic on 140lb watercolor paper,1,,,,,,,,,,Dec.-2016,2,,,,,,,
107,1070,Flower Wagon,,Art Cards,Originals,,n,Flower Wagon_ACEO WEB.jpg,Acrylic on 140lb watercolor paper,1,,,,,,,,,,Nov.-2016,2,,,,,,,
106,1060,Ready For Harvest,,Art Cards,Originals,,n,Ready For Harvest_ACEO WEB.jpg,Acrylic on 140lb watercolor paper,1,,,,,,,,,,Jan.-2017,2,,,,,,,
105,1050,42nd Street,,Art Cards,Originals,,n,42nd Street_ACEO WEB.jpg,Acrylic on 140lb watercolor paper,1,,,,,,,,,,Dec.-2016,2,,,,,,,
104,1040,Doggy Kisses,,Art Cards,Prints,,n,Doggie Kisses - Web.jpg,pastel on 5X7 inch paper,8,0,,,,,,,,,,3,,,,,,,
103,1030,"Autumn Fun ",,Art Cards,Prints,,n,Autumn Fun WEB.jpg,pastel on 5X7 inch paper,8,0,,,,,,,,,,3,,,,,,,
102,1020,"Hippo Heaven ",,Art Cards,Prints,,n,Hippo Heaven WEB.jpg,charcoal on 5X7 inch Sketch paper,8,0,,,,,,,,,,3,,,,,,,
101,1010,Best Friends,,Art Cards,Prints,,n,Best Friends WEB.jpg,pastel on 5X7 inch paper,8,0,,,,,,,,,,3,,,,,,,